TransactionID,Date,Region,BranchID,BranchName,BranchManager,ProductCategory,ProductID,Quantity,UnitPrice,UnitCost,GrossSales,COGS,GrossProfit,OperationalCost,NetProfit,PaymentMethod,DayOfWeek
T000164,2020-04-29,North,B006,North - Madurai,Karthik V,Home & Kitchen,HOM-011,5,685.55,333.48,3427.75,1667.4,1760.35,496.84,1263.51,Card,Wednesday
T000165,2019-03-28,West,B012,West - Mumbai,Vikram J,Health & Beauty,HEA-003,1,1866.43,1064.32,1866.43,1064.32,802.11,246.54,555.57,UPI,Thursday
T000166,2021-01-03,West,B011,West - Ahmedabad,Kumar S,Home & Kitchen,HOM-008,2,3271.84,2082.64,6543.68,4165.28,2378.4,490.43,1887.97,Card,Sunday
T000167,2021-12-24,South,B010,South - Mysore,Meera S,Clothing,CLO-034,1,1701.17,1111.15,1701.17,1111.15,590.02,106.46,483.56,Card,Friday
T000168,2021-04-06,East,B001,East - Bhubaneswar,Arun D,Grocery,GRO-016,1,1539.22,1221.27,1539.22,1221.27,317.95,169.95,148.0,Cash,Tuesday
T000169,2021-12-02,South,B008,South - Bangalore,Ravi K,Home & Kitchen,HOM-044,1,3374.21,1628.14,3374.21,1628.14,1746.07,246.71,1499.36,NetBanking,Thursday
T000170,2020-10-28,West,B013,West - Pune,Bhavani L,Grocery,GRO-014,1,1175.42,669.5,1175.42,669.5,505.92,115.73,390.19,Card,Wednesday
T000171,2020-07-12,East,B001,East - Bhubaneswar,Arun D,Electronics,ELE-004,2,4253.66,3084.74,8507.32,6169.48,2337.84,982.75,1355.09,Card,Sunday
T000172,2020-07-02,North,B005,North - Coimbatore,Divya G,Clothing,CLO-045,1,4395.97,3313.77,4395.97,3313.77,1082.2,695.32,386.88,Card,Thursday
T000173,2019-03-30,North,B006,North - Madurai,Karthik V,Grocery,GRO-002,1,4788.75,3115.39,4788.75,3115.39,1673.36,841.32,832.04,Card,Saturday
T000174,2019-12-10,East,B001,East - Bhubaneswar,Arun D,Grocery,GRO-016,1,915.45,572.98,915.45,572.98,342.47,88.29,254.18,Card,Tuesday
T000175,2019-03-16,South,B008,South - Bangalore,Ravi K,Grocery,GRO-045,1,4830.82,2905.13,4830.82,2905.13,1925.69,365.41,1560.28,Card,Saturday
T000176,2019-04-26,South,B008,South - Bangalore,Ravi K,Grocery,GRO-002,1,802.52,378.37,802.52,378.37,424.15,141.99,282.16,Cash,Friday
T000177,2021-12-25,North,B006,North - Madurai,Karthik V,Home & Kitchen,HOM-009,1,894.79,426.03,894.79,426.03,468.76,146.89,321.87,Cash,Saturday
T000178,2021-01-27,North,B007,North - Trichy,Sahana P,Home & Kitchen,HOM-040,2,3095.34,1724.69,6190.68,3449.38,2741.3,770.5,1970.8,Card,Wednesday
T000179,2019-05-24,West,B011,West - Ahmedabad,Kumar S,Electronics,ELE-035,1,10499.71,7765.99,10499.71,7765.99,2733.72,1482.05,1251.67,Cash,Friday
T000180,2020-03-31,East,B002,East - Kolkata,Priya N,Grocery,GRO-015,1,3420.83,1766.49,3420.83,1766.49,1654.34,426.74,1227.6,UPI,Tuesday
T000181,2020-11-20,North,B005,North - Coimbatore,Divya G,Grocery,GRO-032,1,593.19,380.7,593.19,380.7,212.49,97.99,114.5,Cash,Friday
T000182,2020-06-18,West,B013,West - Pune,Bhavani L,Grocery,GRO-018,1,1910.65,1123.59,1910.65,1123.59,787.06,218.99,568.07,NetBanking,Thursday
T000183,2021-11-12,North,B007,North - Trichy,Sahana P,Grocery,GRO-001,2,428.26,234.59,856.52,469.18,387.34,161.01,226.33,UPI,Friday
T000184,2021-06-22,East,B001,East - Bhubaneswar,Arun D,Electronics,ELE-022,1,15444.86,7310.49,15444.86,7310.49,8134.37,1601.73,6532.64,UPI,Tuesday
T000185,2020-07-14,North,B007,North - Trichy,Sahana P,Grocery,GRO-023,1,406.82,193.22,406.82,193.22,213.6,56.97,156.63,UPI,Tuesday
T000186,2020-01-22,South,B009,South - Mangalore,Nitin R,Toys,TOY-019,1,966.72,493.93,966.72,493.93,472.79,69.27,403.52,UPI,Wednesday
T000187,2019-10-18,South,B009,South - Mangalore,Nitin R,Grocery,GRO-028,2,3923.3,2078.35,7846.6,4156.7,3689.9,1417.28,2272.62,Cash,Friday
T000188,2019-10-07,West,B013,West - Pune,Bhavani L,Grocery,GRO-025,1,257.66,203.29,257.66,203.29,54.37,56.26,-1.89,Wallet,Monday
T000189,2020-10-21,North,B007,North - Trichy,Sahana P,Home & Kitchen,HOM-032,1,825.36,384.05,825.36,384.05,441.31,63.07,378.24,Cash,Wednesday
T000190,2020-02-16,South,B010,South - Mysore,Meera S,Clothing,CLO-022,1,4645.17,3189.34,4645.17,3189.34,1455.83,467.15,988.68,Wallet,Sunday
T000191,2021-01-05,South,B009,South - Mangalore,Nitin R,Health & Beauty,HEA-012,2,1298.59,927.54,2597.18,1855.08,742.1,286.21,455.89,UPI,Tuesday
T000192,2021-04-30,West,B011,West - Ahmedabad,Kumar S,Grocery,GRO-022,4,4690.07,2181.4,18760.28,8725.6,10034.68,880.85,9153.83,UPI,Friday
T000193,2021-06-14,East,B003,East - Siliguri,Sunita M,Clothing,CLO-024,1,2096.41,1499.7,2096.41,1499.7,596.71,323.83,272.88,Cash,Monday
T000194,2019-06-15,South,B009,South - Mangalore,Nitin R,Clothing,CLO-025,1,842.35,515.14,842.35,515.14,327.21,34.21,293.0,UPI,Saturday
T000195,2021-12-22,West,B011,West - Ahmedabad,Kumar S,Electronics,ELE-042,1,7945.49,5639.88,7945.49,5639.88,2305.61,1227.83,1077.78,Card,Wednesday
T000196,2020-02-15,North,B007,North - Trichy,Sahana P,Clothing,CLO-042,1,224.79,159.83,224.79,159.83,64.96,59.89,5.07,Card,Saturday
T000197,2019-12-24,East,B003,East - Siliguri,Sunita M,Grocery,GRO-019,5,1873.13,1137.02,9365.65,5685.1,3680.55,1314.22,2366.33,Card,Tuesday
T000198,2020-03-04,North,B005,North - Coimbatore,Divya G,Home & Kitchen,HOM-021,1,876.08,449.83,876.08,449.83,426.25,94.97,331.28,NetBanking,Wednesday
T000199,2020-07-12,East,B002,East - Kolkata,Priya N,Clothing,CLO-004,1,2458.66,1622.17,2458.66,1622.17,836.49,292.08,544.41,Card,Sunday
T000200,2020-11-27,East,B001,East - Bhubaneswar,Arun D,Home & Kitchen,HOM-012,1,3553.02,2579.55,3553.02,2579.55,973.47,389.93,583.54,Cash,Friday
T000201,2019-12-26,East,B002,East - Kolkata,Priya N,Grocery,GRO-049,1,3691.53,2951.09,3691.53,2951.09,740.44,658.88,81.56,Card,Thursday
T000202,2020-11-27,West,B011,West - Ahmedabad,Kumar S,Grocery,GRO-006,5,3748.74,2657.84,18743.7,13289.2,5454.5,3238.99,2215.51,Card,Friday
T000203,2021-12-08,East,B002,East - Kolkata,Priya N,Home & Kitchen,HOM-030,2,1401.7,884.93,2803.4,1769.86,1033.54,237.39,796.15,Card,Wednesday
T000204,2020-04-15,East,B002,East - Kolkata,Priya N,Health & Beauty,HEA-037,1,2204.14,1714.98,2204.14,1714.98,489.16,326.47,162.69,Cash,Wednesday
T000205,2021-09-16,East,B002,East - Kolkata,Priya N,Health & Beauty,HEA-036,1,836.6,555.15,836.6,555.15,281.45,73.66,207.79,Card,Thursday
T000206,2021-11-13,South,B010,South - Mysore,Meera S,Grocery,GRO-028,1,1414.28,1026.05,1414.28,1026.05,388.23,270.58,117.65,Card,Saturday
T000207,2021-07-14,South,B008,South - Bangalore,Ravi K,Clothing,CLO-043,1,4536.87,2262.7,4536.87,2262.7,2274.17,500.72,1773.45,Card,Wednesday
T000208,2021-09-12,South,B009,South - Mangalore,Nitin R,Toys,TOY-015,2,1997.57,1477.71,3995.14,2955.42,1039.72,616.53,423.19,Card,Sunday
T000209,2021-12-08,North,B006,North - Madurai,Karthik V,Home & Kitchen,HOM-037,1,2346.47,1854.18,2346.47,1854.18,492.29,296.12,196.17,Cash,Wednesday
T000210,2019-06-15,West,B011,West - Ahmedabad,Kumar S,Grocery,GRO-007,1,2748.27,2179.88,2748.27,2179.88,568.39,178.14,390.25,Card,Saturday
T000211,2021-05-16,North,B004,North - Chennai,Anil Rao,Clothing,CLO-046,1,2449.25,1244.27,2449.25,1244.27,1204.98,462.83,742.15,Card,Sunday
T000212,2020-05-21,West,B011,West - Ahmedabad,Kumar S,Home & Kitchen,HOM-022,1,3945.5,1930.05,3945.5,1930.05,2015.45,352.64,1662.81,UPI,Thursday
T000213,2020-06-28,West,B011,West - Ahmedabad,Kumar S,Health & Beauty,HEA-026,1,3795.92,2398.21,3795.92,2398.21,1397.71,244.85,1152.86,NetBanking,Sunday
T000214,2021-08-11,East,B002,East - Kolkata,Priya N,Clothing,CLO-028,1,184.48,87.23,184.48,87.23,97.25,63.3,33.95,Card,Wednesday
T000215,2020-06-29,South,B009,South - Mangalore,Nitin R,Home & Kitchen,HOM-025,1,512.37,309.66,512.37,309.66,202.71,39.69,163.02,Cash,Monday
T000216,2020-01-26,North,B007,North - Trichy,Sahana P,Grocery,GRO-008,1,2010.05,1548.3,2010.05,1548.3,461.75,223.74,238.01,Card,Sunday
T000217,2021-05-18,East,B003,East - Siliguri,Sunita M,Electronics,ELE-027,1,24592.16,12277.61,24592.16,12277.61,12314.55,1300.01,11014.54,NetBanking,Tuesday
T000218,2020-12-17,East,B002,East - Kolkata,Priya N,Electronics,ELE-006,3,21457.63,10539.46,64372.89,31618.38,32754.51,8925.82,23828.69,Wallet,Thursday
T000219,2020-06-15,North,B004,North - Chennai,Anil Rao,Home & Kitchen,HOM-034,1,4415.54,2647.65,4415.54,2647.65,1767.89,208.49,1559.4,Card,Monday
T000220,2020-07-31,North,B007,North - Trichy,Sahana P,Health & Beauty,HEA-005,4,1717.36,951.02,6869.44,3804.08,3065.36,1156.58,1908.78,UPI,Friday
T000221,2021-12-17,South,B009,South - Mangalore,Nitin R,Home & Kitchen,HOM-009,1,2496.35,1847.02,2496.35,1847.02,649.33,196.63,452.7,UPI,Friday
T000222,2021-06-23,South,B008,South - Bangalore,Ravi K,Grocery,GRO-034,1,2279.24,1623.02,2279.24,1623.02,656.22,315.99,340.23,Card,Wednesday
T000223,2021-07-10,East,B001,East - Bhubaneswar,Arun D,Toys,TOY-035,1,3709.51,1807.35,3709.51,1807.35,1902.16,266.27,1635.89,Card,Saturday
T000224,2019-07-03,West,B012,West - Mumbai,Vikram J,Health & Beauty,HEA-023,1,1734.88,1306.77,1734.88,1306.77,428.11,115.74,312.37,Cash,Wednesday
T000225,2021-04-15,North,B005,North - Coimbatore,Divya G,Home & Kitchen,HOM-036,2,3842.02,2789.14,7684.04,5578.28,2105.76,987.96,1117.8,NetBanking,Thursday
T000226,2021-01-04,East,B003,East - Siliguri,Sunita M,Grocery,GRO-046,1,4329.59,2776.68,4329.59,2776.68,1552.91,399.06,1153.85,Cash,Monday
T000227,2020-04-07,North,B007,North - Trichy,Sahana P,Home & Kitchen,HOM-026,3,680.9,475.06,2042.7,1425.18,617.52,400.96,216.56,Card,Tuesday
T000228,2021-07-08,North,B006,North - Madurai,Karthik V,Clothing,CLO-009,1,4155.5,2279.43,4155.5,2279.43,1876.07,673.45,1202.62,UPI,Thursday
T000229,2020-08-15,West,B012,West - Mumbai,Vikram J,Grocery,GRO-033,1,1541.26,1016.35,1541.26,1016.35,524.91,122.62,402.29,UPI,Saturday
T000230,2019-02-22,West,B013,West - Pune,Bhavani L,Home & Kitchen,HOM-046,1,4945.69,3309.47,4945.69,3309.47,1636.22,562.07,1074.15,Card,Friday
T000231,2020-04-14,East,B001,East - Bhubaneswar,Arun D,Health & Beauty,HEA-021,1,4165.3,2747.61,4165.3,2747.61,1417.69,169.13,1248.56,NetBanking,Tuesday
T000232,2021-01-02,North,B005,North - Coimbatore,Divya G,Health & Beauty,HEA-001,1,3487.53,1669.73,3487.53,1669.73,1817.8,603.81,1213.99,Cash,Saturday
T000233,2020-01-09,West,B012,West - Mumbai,Vikram J,Grocery,GRO-021,1,2978.9,2073.08,2978.9,2073.08,905.82,200.8,705.02,Cash,Thursday
T000234,2020-02-26,North,B006,North - Madurai,Karthik V,Home & Kitchen,HOM-002,1,2390.84,1899.15,2390.84,1899.15,491.69,174.02,317.67,NetBanking,Wednesday
T000235,2019-01-04,North,B007,North - Trichy,Sahana P,Clothing,CLO-027,1,1420.23,1122.03,1420.23,1122.03,298.2,130.39,167.81,Cash,Friday
T000236,2020-10-30,North,B007,North - Trichy,Sahana P,Grocery,GRO-013,1,4277.97,1999.2,4277.97,1999.2,2278.77,698.92,1579.85,Card,Friday
T000237,2020-05-21,North,B004,North - Chennai,Anil Rao,Grocery,GRO-042,1,4662.18,2745.82,4662.18,2745.82,1916.36,190.98,1725.38,Cash,Thursday
T000238,2020-01-14,East,B003,East - Siliguri,Sunita M,Health & Beauty,HEA-013,1,272.03,165.32,272.03,165.32,106.71,58.33,48.38,Card,Tuesday
T000239,2021-03-10,West,B012,West - Mumbai,Vikram J,Home & Kitchen,HOM-012,1,1518.8,1065.36,1518.8,1065.36,453.44,299.68,153.76,NetBanking,Wednesday
T000240,2019-01-03,South,B008,South - Bangalore,Ravi K,Health & Beauty,HEA-049,1,3448.62,1690.07,3448.62,1690.07,1758.55,306.3,1452.25,Card,Thursday
T000241,2019-05-13,West,B012,West - Mumbai,Vikram J,Grocery,GRO-015,1,2092.74,1414.97,2092.74,1414.97,677.77,303.27,374.5,Card,Monday
T000242,2020-07-03,East,B001,East - Bhubaneswar,Arun D,Grocery,GRO-039,2,3633.67,1788.48,7267.34,3576.96,3690.38,1202.69,2487.69,Card,Friday
T000243,2019-06-05,North,B004,North - Chennai,Anil Rao,Electronics,ELE-035,1,2338.71,1379.32,2338.71,1379.32,959.39,428.7,530.69,Card,Wednesday
T000244,2020-05-25,West,B012,West - Mumbai,Vikram J,Grocery,GRO-021,1,2178.16,1493.21,2178.16,1493.21,684.95,158.32,526.63,UPI,Monday
T000245,2020-05-03,South,B009,South - Mangalore,Nitin R,Clothing,CLO-044,2,2183.38,1226.19,4366.76,2452.38,1914.38,515.81,1398.57,Card,Sunday
T000246,2021-02-11,North,B007,North - Trichy,Sahana P,Electronics,ELE-028,1,3779.21,2878.0,3779.21,2878.0,901.21,296.68,604.53,Cash,Thursday
T000247,2020-12-08,West,B011,West - Ahmedabad,Kumar S,Grocery,GRO-031,1,3000.14,1456.39,3000.14,1456.39,1543.75,495.55,1048.2,UPI,Tuesday
T000248,2020-09-27,South,B008,South - Bangalore,Ravi K,Grocery,GRO-049,1,2453.67,1127.8,2453.67,1127.8,1325.87,295.89,1029.98,Card,Sunday
T000249,2019-02-12,South,B009,South - Mangalore,Nitin R,Electronics,ELE-042,1,8001.85,4012.7,8001.85,4012.7,3989.15,795.48,3193.67,UPI,Tuesday
T000250,2020-02-10,West,B012,West - Mumbai,Vikram J,Clothing,CLO-006,1,4142.2,3290.58,4142.2,3290.58,851.62,322.24,529.38,Card,Monday
T000251,2020-02-27,West,B013,West - Pune,Bhavani L,Clothing,CLO-037,1,2684.67,1366.28,2684.67,1366.28,1318.39,202.49,1115.9,Card,Thursday
T000252,2021-06-24,North,B006,North - Madurai,Karthik V,Grocery,GRO-021,1,1387.73,1093.87,1387.73,1093.87,293.86,172.21,121.65,Card,Thursday
T000253,2019-06-02,East,B002,East - Kolkata,Priya N,Clothing,CLO-011,1,3922.82,2773.83,3922.82,2773.83,1148.99,286.72,862.27,UPI,Sunday
T000254,2020-05-20,East,B002,East - Kolkata,Priya N,Grocery,GRO-005,1,2737.97,1450.34,2737.97,1450.34,1287.63,523.0,764.63,UPI,Wednesday
T000255,2020-08-07,West,B013,West - Pune,Bhavani L,Grocery,GRO-011,1,335.82,231.13,335.82,231.13,104.69,38.35,66.34,Wallet,Friday
T000256,2021-11-05,South,B010,South - Mysore,Meera S,Clothing,CLO-036,1,1055.95,756.72,1055.95,756.72,299.23,114.43,184.8,Card,Friday
T000257,2020-09-24,East,B002,East - Kolkata,Priya N,Toys,TOY-018,1,3030.48,1991.0,3030.48,1991.0,1039.48,478.15,561.33,Wallet,Thursday
T000258,2019-03-07,North,B004,North - Chennai,Anil Rao,Home & Kitchen,HOM-033,2,359.17,272.69,718.34,545.38,172.96,93.86,79.1,Card,Thursday
T000259,2021-10-11,West,B013,West - Pune,Bhavani L,Clothing,CLO-029,1,4366.64,2770.76,4366.64,2770.76,1595.88,563.27,1032.61,UPI,Monday
T000260,2020-01-01,East,B001,East - Bhubaneswar,Arun D,Toys,TOY-047,5,1043.22,832.62,5216.1,4163.1,1053.0,184.38,868.62,Cash,Wednesday
T000261,2020-01-10,North,B004,North - Chennai,Anil Rao,Grocery,GRO-013,1,3856.17,2624.08,3856.17,2624.08,1232.09,592.87,639.22,Card,Friday
T000262,2019-04-08,North,B005,North - Coimbatore,Divya G,Grocery,GRO-004,1,376.75,215.53,376.75,215.53,161.22,55.6,105.62,NetBanking,Monday
T000263,2019-03-21,North,B006,North - Madurai,Karthik V,Clothing,CLO-016,1,609.01,453.55,609.01,453.55,155.46,62.31,93.15,Cash,Thursday
T000264,2021-02-16,West,B011,West - Ahmedabad,Kumar S,Grocery,GRO-034,1,4027.24,3122.04,4027.24,3122.04,905.2,387.35,517.85,Card,Tuesday
T000265,2020-06-05,North,B004,North - Chennai,Anil Rao,Home & Kitchen,HOM-013,1,1821.18,1232.46,1821.18,1232.46,588.72,117.23,471.49,Card,Friday
T000266,2020-05-07,South,B010,South - Mysore,Meera S,Grocery,GRO-032,1,2342.7,1246.62,2342.7,1246.62,1096.08,178.55,917.53,Card,Thursday
T000267,2019-05-12,East,B003,East - Siliguri,Sunita M,Home & Kitchen,HOM-012,1,1457.16,723.98,1457.16,723.98,733.18,183.37,549.81,UPI,Sunday
T000268,2019-12-14,East,B002,East - Kolkata,Priya N,Clothing,CLO-026,1,2987.75,2281.16,2987.75,2281.16,706.59,364.59,342.0,Card,Saturday
T000269,2021-10-26,West,B012,West - Mumbai,Vikram J,Toys,TOY-001,1,2846.67,2144.37,2846.67,2144.37,702.3,363.2,339.1,NetBanking,Tuesday
T000270,2020-04-07,South,B009,South - Mangalore,Nitin R,Grocery,GRO-023,1,1968.86,1321.99,1968.86,1321.99,646.87,266.3,380.57,Cash,Tuesday
T000271,2021-02-19,North,B004,North - Chennai,Anil Rao,Toys,TOY-044,1,3396.74,2650.79,3396.74,2650.79,745.95,240.51,505.44,Card,Friday
T000272,2021-12-30,North,B004,North - Chennai,Anil Rao,Clothing,CLO-039,1,2192.01,1337.55,2192.01,1337.55,854.46,138.69,715.77,Card,Thursday
T000273,2019-02-27,North,B004,North - Chennai,Anil Rao,Electronics,ELE-013,1,18061.43,10473.94,18061.43,10473.94,7587.49,2912.57,4674.92,Card,Wednesday
T000274,2021-05-21,East,B002,East - Kolkata,Priya N,Grocery,GRO-009,1,3275.62,2320.81,3275.62,2320.81,954.81,264.95,689.86,Card,Friday
T000275,2021-02-19,South,B008,South - Bangalore,Ravi K,Health & Beauty,HEA-043,1,337.56,165.08,337.56,165.08,172.48,51.65,120.83,UPI,Friday
T000276,2019-01-17,North,B005,North - Coimbatore,Divya G,Grocery,GRO-022,1,4746.79,2188.26,4746.79,2188.26,2558.53,673.93,1884.6,NetBanking,Thursday
T000277,2019-10-20,North,B006,North - Madurai,Karthik V,Health & Beauty,HEA-026,1,1593.73,1148.92,1593.73,1148.92,444.81,257.43,187.38,Wallet,Sunday
T000278,2019-05-18,North,B005,North - Coimbatore,Divya G,Home & Kitchen,HOM-030,1,949.61,572.07,949.61,572.07,377.54,89.83,287.71,UPI,Saturday
T000279,2019-09-02,North,B005,North - Coimbatore,Divya G,Clothing,CLO-016,1,3249.97,2570.62,3249.97,2570.62,679.35,511.53,167.82,NetBanking,Monday
T000280,2021-05-07,North,B007,North - Trichy,Sahana P,Clothing,CLO-022,1,4502.3,3145.07,4502.3,3145.07,1357.23,797.45,559.78,Card,Friday
T000281,2019-03-07,West,B013,West - Pune,Bhavani L,Clothing,CLO-040,3,3936.69,3137.4,11810.07,9412.2,2397.87,1313.39,1084.48,Cash,Thursday
T000282,2020-02-05,East,B001,East - Bhubaneswar,Arun D,Grocery,GRO-042,2,4243.61,2377.7,8487.22,4755.4,3731.82,594.04,3137.78,Card,Wednesday
T000283,2021-09-19,East,B003,East - Siliguri,Sunita M,Grocery,GRO-049,3,1719.83,1210.32,5159.49,3630.96,1528.53,555.72,972.81,Card,Sunday
T000284,2021-01-25,South,B008,South - Bangalore,Ravi K,Clothing,CLO-041,1,714.66,561.21,714.66,561.21,153.45,90.74,62.71,Card,Monday
T000285,2021-01-14,North,B005,North - Coimbatore,Divya G,Grocery,GRO-022,1,2756.96,1414.62,2756.96,1414.62,1342.34,287.67,1054.67,NetBanking,Thursday
T000286,2020-06-11,North,B006,North - Madurai,Karthik V,Home & Kitchen,HOM-017,4,3976.06,2977.37,15904.24,11909.48,3994.76,982.07,3012.69,Cash,Thursday
T000287,2021-11-07,West,B011,West - Ahmedabad,Kumar S,Toys,TOY-012,1,2213.13,1455.68,2213.13,1455.68,757.45,103.15,654.3,Wallet,Sunday
T000288,2019-07-28,East,B002,East - Kolkata,Priya N,Toys,TOY-034,1,2006.27,1571.94,2006.27,1571.94,434.33,373.23,61.1,NetBanking,Sunday
T000289,2021-04-26,West,B011,West - Ahmedabad,Kumar S,Grocery,GRO-043,1,855.36,554.08,855.36,554.08,301.28,150.16,151.12,Cash,Monday
T000290,2019-01-10,North,B007,North - Trichy,Sahana P,Toys,TOY-042,2,277.98,203.71,555.96,407.42,148.54,55.1,93.44,UPI,Thursday
T000291,2019-10-05,East,B002,East - Kolkata,Priya N,Electronics,ELE-044,1,3182.94,1754.15,3182.94,1754.15,1428.79,312.64,1116.15,Wallet,Saturday
T000292,2019-02-19,North,B006,North - Madurai,Karthik V,Electronics,ELE-020,1,1057.29,497.13,1057.29,497.13,560.16,113.72,446.44,Card,Tuesday
T000293,2021-12-22,North,B007,North - Trichy,Sahana P,Clothing,CLO-018,1,1239.97,641.14,1239.97,641.14,598.83,216.55,382.28,Card,Wednesday
T000294,2019-08-30,North,B004,North - Chennai,Anil Rao,Grocery,GRO-017,1,3413.77,1804.9,3413.77,1804.9,1608.87,341.26,1267.61,Card,Friday
T000295,2020-04-13,West,B013,West - Pune,Bhavani L,Health & Beauty,HEA-045,1,4475.77,3496.74,4475.77,3496.74,979.03,752.57,226.46,UPI,Monday
T000296,2020-06-05,East,B001,East - Bhubaneswar,Arun D,Grocery,GRO-029,1,1513.69,995.75,1513.69,995.75,517.94,71.84,446.1,Card,Friday
T000297,2019-11-20,East,B002,East - Kolkata,Priya N,Clothing,CLO-047,2,4187.34,2371.15,8374.68,4742.3,3632.38,1136.61,2495.77,Card,Wednesday
T000298,2019-06-15,North,B004,North - Chennai,Anil Rao,Clothing,CLO-023,3,1989.53,1275.98,5968.59,3827.94,2140.65,659.01,1481.64,Cash,Saturday
T000299,2020-02-01,North,B005,North - Coimbatore,Divya G,Grocery,GRO-039,1,1554.52,824.9,1554.52,824.9,729.62,69.28,660.34,Wallet,Saturday
T000300,2019-09-03,East,B003,East - Siliguri,Sunita M,Electronics,ELE-013,1,7747.54,4368.48,7747.54,4368.48,3379.06,1080.08,2298.98,Cash,Tuesday
T000301,2020-02-11,East,B003,East - Siliguri,Sunita M,Health & Beauty,HEA-039,1,3824.29,2447.03,3824.29,2447.03,1377.26,190.16,1187.1,Card,Tuesday
T000302,2021-04-05,West,B011,West - Ahmedabad,Kumar S,Grocery,GRO-009,1,3160.75,1955.41,3160.75,1955.41,1205.34,293.85,911.49,Card,Monday
T000303,2019-05-23,North,B005,North - Coimbatore,Divya G,Health & Beauty,HEA-025,1,4863.48,2952.54,4863.48,2952.54,1910.94,234.12,1676.82,Cash,Thursday
T000304,2021-05-29,East,B003,East - Siliguri,Sunita M,Grocery,GRO-017,1,306.88,153.37,306.88,153.37,153.51,51.55,101.96,Cash,Saturday
T000305,2019-05-11,North,B007,North - Trichy,Sahana P,Home & Kitchen,HOM-045,3,2506.48,1461.73,7519.44,4385.19,3134.25,386.92,2747.33,UPI,Saturday
T000306,2020-02-25,East,B003,East - Siliguri,Sunita M,Health & Beauty,HEA-040,1,3098.76,2309.03,3098.76,2309.03,789.73,140.48,649.25,Card,Tuesday
T000307,2021-02-12,North,B004,North - Chennai,Anil Rao,Clothing,CLO-001,1,2437.21,1197.82,2437.21,1197.82,1239.39,460.84,778.55,Wallet,Friday
T000308,2019-09-06,East,B001,East - Bhubaneswar,Arun D,Health & Beauty,HEA-031,1,1485.73,1121.72,1485.73,1121.72,364.01,230.48,133.53,Card,Friday
T000309,2020-11-15,East,B001,East - Bhubaneswar,Arun D,Health & Beauty,HEA-019,1,1275.17,646.49,1275.17,646.49,628.68,69.53,559.15,Card,Sunday
T000310,2019-07-29,West,B012,West - Mumbai,Vikram J,Toys,TOY-005,1,2052.41,972.69,2052.41,972.69,1079.72,316.28,763.44,Card,Monday
T000311,2021-01-20,North,B006,North - Madurai,Karthik V,Grocery,GRO-047,1,4911.15,3559.12,4911.15,3559.12,1352.03,684.81,667.22,UPI,Wednesday
T000312,2021-05-09,North,B007,North - Trichy,Sahana P,Toys,TOY-024,1,2188.49,1735.76,2188.49,1735.76,452.73,95.75,356.98,Cash,Sunday
T000313,2021-11-28,North,B007,North - Trichy,Sahana P,Electronics,ELE-005,1,14659.03,7645.48,14659.03,7645.48,7013.55,1520.45,5493.1,Card,Sunday
T000314,2020-07-19,East,B001,East - Bhubaneswar,Arun D,Grocery,GRO-010,1,762.51,502.02,762.51,502.02,260.49,82.9,177.59,Cash,Sunday
T000315,2020-04-16,West,B011,West - Ahmedabad,Kumar S,Clothing,CLO-047,1,3226.08,2246.41,3226.08,2246.41,979.67,287.55,692.12,Card,Thursday
T000316,2021-01-05,South,B008,South - Bangalore,Ravi K,Clothing,CLO-002,2,4736.33,2306.91,9472.66,4613.82,4858.84,471.63,4387.21,UPI,Tuesday
T000317,2021-08-24,East,B001,East - Bhubaneswar,Arun D,Clothing,CLO-030,1,2070.35,942.81,2070.35,942.81,1127.54,250.89,876.65,Card,Tuesday
T000318,2021-11-14,West,B012,West - Mumbai,Vikram J,Health & Beauty,HEA-042,1,1112.61,759.63,1112.61,759.63,352.98,149.34,203.64,Card,Sunday
T000319,2021-09-01,North,B006,North - Madurai,Karthik V,Health & Beauty,HEA-047,1,2200.3,1547.27,2200.3,1547.27,653.03,78.72,574.31,Card,Wednesday
T000320,2020-11-29,South,B010,South - Mysore,Meera S,Home & Kitchen,HOM-040,1,4100.93,1917.21,4100.93,1917.21,2183.72,686.44,1497.28,Card,Sunday
